id,name,category,falCategory,status,prefix,supportsLora,imageFields,maxRefs,refImagesField,needsSource,needsFirstFrame,supportsI2v,promptField,aspectRatioField,durationField,hasOpenapiOverlay,notes
fal-ai/vidu/q1/text-to-video,Vidu Text to Video,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,aspect_ratio,,True,Vidu Q1 Text to Video generates high-quality 1080p videos with exceptional visual quality and motion diversity
fal-ai/framepack,Framepack,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/dreamomni2/edit,DreamOmni2,image,image-to-image,available,fal-ai,False,image_url,1,image_url,True,False,False,prompt,,,False,
fal-ai/uso,Uso,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/finegrain-eraser,Finegrain Eraser,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/bernini-r/edit-video,Bernini-R Edit Video,video,video-to-video,available,fal-ai,False,image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/z-image/turbo/inpaint/lora,Z Image Turbo Inpaint Lora,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltxv-13b-098-distilled,LTX-Video 13B 0.9.8 Distilled,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/personaplex,Personaplex,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
rundiffusion-fal/juggernaut-flux/pro/image-to-image,Juggernaut Flux Pro,image,image-to-image,available,rundiffusion-fal,False,image_url,1,image_url,True,False,False,prompt,,,False,
fal-ai/thinksound/audio,ThinkSound,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ideogram/v2/turbo,Ideogram V2 Turbo,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ffmpeg-api/waveform,FFmpeg API Waveform,image,json,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/marlin,Marlin,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/dreamshaper,Dreamshaper,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/dwpose/video,DWPose Pose Prediction,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/kandinsky5-pro/image-to-video,Kandinsky5 Pro,video,image-to-video,available,fal-ai,False,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/turbo-flux-trainer,Turbo Flux Trainer,image,training,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/wan-vace-14b/depth,Wan VACE 14B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/bria/reimagine,Bria,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/luma-dream-machine/ray-2/reframe,Luma Ray 2 Reframe,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/scail-2,Scail 2,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
nvidia/nemotron-asr-multilingual/asr,Nemotron Asr Multilingual,audio,speech-to-text,available,nvidia,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/nafnet/denoise,NAFNet-denoise,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/hunyuan3d/v2/mini,Hunyuan3D,3d,image-to-3d,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/omnigen-v1,OmniGen v1,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v4/effects,PixVerse V4 Effects,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/ltx-2.3-22b/distilled/text-to-video,LTX-2.3 22B Distilled,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/lcm-sd15-i2i,Optimized Latent Consistency (SDv1.5),image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
topaz/sdr-to-hdr/video,Topaz Sdr To Hdr Video,video,video-to-video,available,topaz,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/image-apps-v2/perspective,Perspective Change,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/image-editing/style-transfer,Image Editing Style Transfer,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
perceptron/isaac-01,Isaac 0.1,image,vision,available,perceptron,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/sam-audio/visual-separate,Sam Audio,audio,video-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
hitem3d/hi3d/image-to-relief,Hi3D Image to Relief,3d,image-to-image,available,hitem3d,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/image-editing/color-correction,Image Editing Color Correction,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/rife,RIFE,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/krea-wan-14b/video-to-video,Krea Wan 14B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/flux-kontext-lora/text-to-image,Flux Kontext Lora,image,text-to-image,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/bernini-r/reference-edit-video,Bernini-R Reference Edit Video,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/bagel/understand,Bagel,image,image-to-json,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/inpaint,Ltx 2.3 Quality,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/fast-sdxl-controlnet-canny,ControlNet SDXL,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/janus,DeepSeek Janus-Pro,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/sana/v1.5/4.8b,Sana v1.5 4.8B,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/flux-krea-lora/inpainting,FLUX.1 Krea [dev] Inpainting with LoRAs,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/hunyuan-motion/fast,Hunyuan Motion [0.46B],3d,text-to-3d,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/bria/text-to-image/base,Bria Text-to-Image Base,image,text-to-image,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/flux/dev/redux,FLUX.1 [dev] Redux,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
